report_date,stock_code,company,fetch_status,published_wib,source,flags,title,link
2026-09-21,ANTM,Aneka Tambang,ok,22 Sep 13:00 WIB,Priangan Insider,,"Harga Emas Antam di Pegadaian Hari Ini Turun Rp10.000, Cek Daftar Lengkapnya! - Priangan Insider",https://news.google.com/rss/articles/CBMi3gFBVV95cUxObnJpUXdpQW5mU0ZqSkd1RHlZc1FTc3NuOHhqMjZ5SDRUVlg2eEprZ0pad2xoNmF2eGFLYk12d3hfai1qd095Mm9GNE1ockxjanBoalNCTFFWQ2l6LUpUQ2tNREppdndqNjRucHFwQTNObHRwT3BQS24yOVdDY3AwU2QyUUJRM3FQRi1hQzg4b0VaQjBVX2hqdDVJcVJ3VHE4aFBmVUNNbzdQWlFGSTVOcGRXZFQtOEpkcjM1OUdvSFkyTktZcUVEUTN6RjVpc2xLVzA2bWd1UUpmV1J5V3fSAd4BQVVfeXFMTm5yaVF3aUFuZlNGakpHdUR5WXNRU3Nzbjh4ajI2eUg0VFZYNnhKa2dKWndsaDZhdnhhS2JNdnd4X2otandPeTJvRjRNaHJMY2pwaGpTQkxRVkNpei1KVENrTURKaXZ3ajY0bnBxcEEzTmx0cE9wUEtuMjlXQ2NwMFNkMlFCUTNxUEYtYUM4OG9FWkIwVV9oanQ1SXFSd1RxOGhQZlVDTW83UFpRRkk1TnBkV2RULThKZHIzNTlHb0hZMk5LWXFFRFEzekY1aXNsS1cwNm1ndVFKZldSeVd3?oc=5
2026-09-21,ANTM,Aneka Tambang,ok,22 Sep 11:37 WIB,Kompas.com,guidance/target,"Foto : Asing Akumulasi Saham ANTM Rp 857 Miliar, Simak Target Harga Rp 3.490 Halaman 1",https://news.google.com/rss/articles/CBMixAFBVV95cUxPTVRCVWJKazU3UnFBRGRVRWtPT1pHM01IenpZMDQ4eks2d2pCZ3VVVFJENmhfUXFNdUFhaE1ITnhORU0xV21qWWpRdzN2SEtYS2FZdXYweWVVbVQzRHlsbF9iQ25obDQxTUFTYTNTV1pnTTFDaUxzYjBWVjFyODlpTUhOZGtQaG0zLXBtODlOT0dGckdzcDh5enZsQV8wdzYyMkNrNHVEQk90RmxLc3Y5bWF3d2hVTzVDZDh5M1pfVE5BaGox?oc=5
2026-09-21,ANTM,Aneka Tambang,ok,22 Sep 11:05 WIB,Pintu,,Harga Saham ANTM Hari Ini 22 September 2026: Melemah ke Rp3.230,https://news.google.com/rss/articles/CBMigAFBVV95cUxPRlFzaTRnWVdUYm5HUzExckZaS1dtTUVJZkxsR0V2MFZReHNBQ2lCZDFiR1lnaHVhcjl5NXBYbjMxMk1YWE96QXQxbHlwb0F0ck5kVHJiTjFyM2E0RUtxdGJmNmNiS0RwVVBDSmRMTy1RdXg1RUFMVGhPV09CbC1TMA?oc=5
2026-09-21,ANTM,Aneka Tambang,ok,22 Sep 10:48 WIB,ntvnews.id,,"Harga Emas Antam Hari Ini Turun Tipis ke Level Rp2,62 Juta per Gram",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNVWItMzdrT1hQNTdGN1NOSC1mOFl2Y2lvTVVfOU1CbGRDUXRCQzNqVlpIbWhUUW1NZnFibzZXTnU3SFNpTkpZNW5ROHdQMUJjbVdqeVVfRW9rbWlUWm9hWDZ3YlA0bWU4NzBYS0Z1YTUyWXJpWEYyeDdnM0p5MHhiN1dvODZyeXlzNWJsVDYtSnlLOE5JMG1hNnB4QkY3ZHFYOWJ5TW1jQ21LQQ?oc=5
2026-09-21,ANTM,Aneka Tambang,ok,22 Sep 10:38 WIB,Portal Purwokerto,,"Harga Emas Pegadaian 21-22 September 2026: Antam 1 Gram Rp2,668 Juta, 5 Gram Rp13,109 Juta - Portal Purwokerto",https://news.google.com/rss/articles/CBMi6AFBVV95cUxQSURObm1pdVFRRWI3LU0xdk4wak1wVzlOQmJaN3ZwNlROOU9ZMWJKWEFYcTlkcEtnekk0UnVDbmM2cHc2RWxsX1JGOHFGdjlrcXhTRlFwbFZxN244RkFFd0hVYU5DWW1OZkU5YXJnbGtqdHRTNC1nODZaenRQZjJ0bl80NFlyZWpJVGJFbjlQVzZKZXR4b1dOcWxtRUJYME5tcENsTHJycVB1MlFESXVpZ25nMFl0ZzVUY09yeW5yZTJ2WVo0UlJoRjRWS3prR0RvY1dqeEd3dTJxSEFhQXFWdHVHUm5aZURL0gHuAUFVX3lxTE5lb05XWmZ5UllDY1lWOUNjT3RSWkhBM3lwMWVYdEFZOHpOX29zY0xCRHU1NHVEQlkwdW5NRV8wOGdPMDZjSWpjWWRkZzhOMllfUlRTN25SRTVncTNDYW8zV0FDRXFsbUVUZnVHMlZFT0VzTEkxYXRXcnBPbVVvaC1ESHJRbzNlV1pBa015WFI0UzdwX1RxLWN2U04zd0ZPeldHZ2g5d0NuNm1PUFVENVVmN2drNGo1OWwzYTNnVHkwM3ZiWmtUQzdicTc5QVc3OHMtaHQ1d1lFZlRtbi1mQU9LTXp4V3ktb3F4RUtBM2c?oc=5
2026-09-21,BUMI,Bumi Resources,ok,22 Sep 09:45 WIB,FORTUNE Indonesia,,"Harga Saham PT Bumi Resources Tbk (BUMI) Hari Ini, 22 September 2026",https://news.google.com/rss/articles/CBMitgFBVV95cUxQcTVUNWEzdWhReFlDbVc5eHRVRUNxOVVkQlFZNi1ES0N3NjY3SC03bXY5d2prNEhUS2QxcG5tVFlYZ3VKQ0sxU3RxRTdPdkUzRUJ3QlNNQlNQQjg1dVJybzRCT2lYd2Z6VHFhSnNDNDBkSGdheEFOY2c0NTdQZzh0Z2k4SUNVUm5zaDBXcTBJbUo1cV9jMFQzUEN1bWtMRFdEenF0ODhjVW9pekNLV1ZzZTBjTkh4d9IBuwFBVV95cUxPdTNFVTFPX1ZnQ3pCdFlMcTh1MDFyZzJqRmdmTURzTlgxQ1JJdFZJWVUxVHBPem5ITXIwQ0tXMl9LallZX2ZxZF8xVjVwVzI2X3hiTHhPUm14NmdnYlZEQUNsVTJ0YmdKNUQ5TzY2dm5oQk80NEI1MGdFREZKTGlkeVNBT2Z6STc1UngyNXlxbnp2cW8xRTlTUjluVGR2aGZsNWs3b0c4Tk9YNFhWd1ZNVkw4NmFuWnQ3UGJF?oc=5
2026-09-21,BUMI,Bumi Resources,ok,22 Sep 09:28 WIB,Suara.com,,"Asing Mulai Borong Lagi, Saham BUMI Siap Rebound ke Level Ini?",https://news.google.com/rss/articles/CBMiqwFBVV95cUxOZ0FoUTVNUFpQWE9NYVFZNVBsLVo0eFRVWGd4MGFVdVpONmNwVkVsd1RzazlOTnMtNFpmSFZRZ0JONVVkTUJyM2g1bFR0TFFyeVJVYS1yYWtxZjNHT3JHWXczUXZoekgyNUxWbUd1eTVsWm04dzltQmhPZEdwekZKQjQtNjN6VDJ1bWhuWnlUN1l5TmwwMC14d0JFZ3FkNS1ORFJERHBOLW9KTUHSAasBQVVfeXFMUGdoQVlQclZHei1HSW5IODY3V29zb0hxVGJPR1JVakVuWmZKM0h0akpJck5SN1o1MnE5WmxTbHloLTVmbVZJTUsyMEZmeHk2TWF3bFA1dlE1b1M0XzdLSndUdWM5dUpMb3V4SGF5RXpMZHZhRFRRVEpSRGd4Sk5zT25sWTk4WWpwYTVObzF2Q3g3dmJaRDF1anFlNTJ0R0dwSV84cTZ0aUhSV180?oc=5
2026-09-21,BUMI,Bumi Resources,ok,22 Sep 07:29 WIB,investor.id,,Meraba Arah Cuan di Saham BUMI,https://news.google.com/rss/articles/CBMickFVX3lxTE83cDFOeEk2MEtxODJ1SE9kT3liYVN4bE1YdmFDa19iWFI0OTNMQmI5Zk1wTmNsZ2M3dlA2TkJKT0JqTkQ4eHk3RF9NaEt2Q01meXpNUUl1MzhHbU1PX2VSUU53aTd5bEFkWDlnQU9jNUpVUQ?oc=5
2026-09-21,BUMI,Bumi Resources,ok,22 Sep 04:46 WIB,Dunia Energi,,"Bumi Resources Minerals Set to Harvest High-Grade Gold in 2027, Underpinned by Poboya Underground Mine",https://news.google.com/rss/articles/CBMiywFBVV95cUxOc0tXbm9GTDJuRVVocXFGY1UwUFYtcm9aQ0pjeTBLd3pQYVZxRW5DSUlUb01EQi1NSHNabGljSDZqdDh5dzhCdEVKZVNaUlh3M3pGdXpkVlA4UlpRMExOc292b01mSlVQbmlhUlNQNnY0T3pUUTltQXJfVWxtMzY3RjYxYjVPd3VFNG1LRzEtQ1JPU2xxX044MDNkelNaS1VvaHM3aFVjdmpIaERWR0xtQjNSN2t5Sm1jNXJDeVFRTGRIdUhvcW9TNUlVaw?oc=5
2026-09-21,BUMI,Bumi Resources,ok,21 Sep 18:55 WIB,Tatarmedia,,"Pelepasan Saham BUMI dan ADRO oleh Asing Capai Rp348 Miliar, Ke Mana Aliran Dananya? - Tatar Media",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQUXF4b01LVjRuTVdRbndnbnc3VTR2OTFHT3BoNW8wZ3Y2NThwSDNqWVhNTXdNM1NVTk03ODV3NHR4bEdKRktZWG5HcnhOd3E4bS1MRFhXMTZPMlE1SzYwdnVlVXJROVNXdmdOa0N4OXlFM1NEeVlzamJYZDJfemNNSmhtc01ZSzEtUnhtY0VnOHZJVTU0TXluRnRNSU1BODlES3d2VVlGRWRhMjRpWjRndmJVZUF2a195bWhpTlhrMm9UNE3SAcgBQVVfeXFMUEswTEtOenByOE9vTEx0akE3cXZGajZ3ZlRCa3FSTHU1VUVReV9EZXJlMS1TanV4dV9NbEdwUko0bDNsbWVtdnRsc2NXSTVrWWVlVDJfaTg4bVowQU1zWW0weUJlUXFDZUJWUkQ3RW5WcmdmNlVONVdZQTJyRnA0UlpFTUF3bURjMG95ODRDRzNZTWpoemlYSEwwZzMwZlRnVGtMSWEwRG1WQi1yNUJweVo5V3d3enlKN2ZrSmRmd3Mxd0pnamZKSFU?oc=5
2026-09-21,TPIA,Chandra Asri,ok,22 Sep 14:02 WIB,Investing.com Indonesia,,"Dari Back Office ke Strategic Business Partner, CASS Dukung Transformasi Chandra Asri Group Oleh Pasar Dana",https://news.google.com/rss/articles/CBMi3wFBVV95cUxPMjlIZG8wRXZRX1BKMDdrSjZtWHRZZ21tODdTTlZOc2RCNGc4QVRTLWNjSnBMN1k3a0U3dldzRWpjalhfRHNmUlFDUUU2NlctS0owNm5qbjJZZlViM0xCM3JGTTNmejZpazdPMlpjaWNXU0NfaDZ2cWxRSThnMHZnQ0pTRDFpSlgwcWxxYjRHZW9UckFubmduWmI1bjhQV1BBR2FsYnJuQ0V6XzVXQzQzNTZEZkdXdXZTWjRuT240ZlJxRWRfWHhXNUwtcXh1MVU3NUp2OUQ3STM1RjdqQXhn?oc=5
2026-09-21,TPIA,Chandra Asri,ok,22 Sep 13:39 WIB,Kompas.com,,"Asing Net Sell Rp 351 Miliar di Sesi I, Saham TINS hingga TPIA Paling Banyak Dilepas",https://news.google.com/rss/articles/CBMixAFBVV95cUxQTU1ydGItU3ZJUU82TGp5NFNmZW5CdUl6SGFFYmVlY2dPSUh5aE5FUnFCdnBTRTZjR0VNWF9JMXdTSVhncWNLZDNtNHNRTkZQbndNa1hIbFgwLXpTUU1iWVZ0WEJub1UzRlV4ZVlGYkF1VlZDLVlKVEVWQmdueDE1VW55YTc4SEtPMmhGYS1uaW5rbkVBN2hVdENmakpkNTQzcWxMa3lPNEgxS0tDQms4eWhGck55VzY0eHdUc0xNMzRSUVUx?oc=5
2026-09-21,TPIA,Chandra Asri,ok,22 Sep 12:46 WIB,stockwatch.id,,"IHSG Sesi I Anjlok 1,11% ke Level 6.313, Saham BYAN dan TPIA Tertekan",https://news.google.com/rss/articles/CBMikwFBVV95cUxPQ3ZpMEpobkhKdWZJQ1ZnQ0ZsMkE3Tm1RSV9jUkhDYTlhNWhoZDczVzZOeTc1bXktSmQ5aEFPNDZaMzdicUNYSmQzX205NjQydGVTRmlrSDFTR0dncHhsU3RlbjNmdUE1b0ZOUkFvQ3hkXzBIRGZxQVQybnhCWmhfOVZjbkpZQjAwX0F0S0FwSWlpUlE?oc=5
2026-09-21,TPIA,Chandra Asri,ok,22 Sep 12:39 WIB,pasardana.id,,"Dari Back Office ke Strategic Business Partner, CASS Dukung Transformasi Chandra Asri Group",https://news.google.com/rss/articles/CBMixAFBVV95cUxQdVNQeTJEemNEQ1pRR3VYTXk0eE1HM21pazU5aE42czBMNFREdFJXOHFWa3Jvb3hwbnJPbjdIamJMdFR2bkVORDI5T1l1OFlfU2tVQzNhWUxKN0F3UWQxLTZoUFVHMGJhTm9FMC1iUXRYOWNYR0VDUW9WTkoxS3AyT0lRRTVEZVhDcVVfOFd1TjBmTGJJRXlSSkVTMlBSeXl0MUNTZGJnYUtpRXVwNkVpTnpxVnVldWtkUDNSSXROeVlnczZ3?oc=5
2026-09-21,TPIA,Chandra Asri,ok,22 Sep 12:09 WIB,kontan.co.id,,"Chandra Asri Group Dorong CASS Jadi Mitra Strategis, Bidik Integrasi IT pada 2027",https://news.google.com/rss/articles/CBMitwFBVV95cUxPUjR5MWtGbzlRWklScGYtUDduTnJSaFdkWG1wejZWdDRqZFV3Ump1bUdVYUZvMnJyelpmd1VIVEFJcFo1dUJ3WlpRZ3ctbzItWV9jUVRBaTRueTZERGwwUGFnQnMzTkU3V2FsbE5GcUNqMG1pU2hHZ2lZYVUzbWttVG9sc2FsdWRoUkxiWlJvSFZ1VW9qaDR6bmRIYVBmb3lVelRVbUN2UGd2dllZS3loQ05pYklUVGvSAa8BQVVfeXFMTnE0OVBMZElWRkhVbDltM0p5VTBYRTA1SlZHMmdGMFA1b2NqT0d0NHBkb0kxM0d0MDhoZUVhNnRFRllPaVpXYXoyVU5MTDQ2Q0hnb24yaWlOWlZXOHdmZHlwZHBKVXZmcHAxbTh3c2ExVFgxcWdXSkUtSHZydnkzNFJfdGt6M2N6X09yUDBQZUNWbW9sbjFWM0c4cHFCWkVoZnpUUzYxdGtMdmJYY3c2QQ?oc=5
2026-09-21,BBRI,Bank Rakyat Indonesia,ok,22 Sep 13:54 WIB,Warta Ekonomi,,"Investor Asing Net Sell Rp351 Miliar, BBRI dan TINS Paling Banyak Dilepas",https://news.google.com/rss/articles/CBMirwFBVV95cUxONDFxa3NUWmNmUjhvbUlzdW03bW9pLXZSLTN6SGJMNmd2V0tXbEpfX1VRYW9jdzJ5d19RMmpDZHN3M09HQXBkMER4M2k5eXhFTkRwSG1qWXRNZTA3Qko0dFEzbDBkOF8yckxJWnozR3haZWdZTEFqWHVPMS1EVWttSGFfQ2VtMDhQdUNpdFNYc2dmd09KalN3dDc3S0V5RWZ2SDU3R1B0RmZIOXdFTURZ0gG0AUFVX3lxTE5yQ0otdDNQTlQ5SmhfZTBTcVZsNFFsX2VGZXZLM2RwbWJ2dHQxS2hFY0FnR1J4WDhsa3l3QXN2RndRaWtjQmNFcWM3MzJaOWRfeUhtVWtzVEQ3X0Q1SFliQTBpeXV5YXdXd2FiOUs0c2JyOC1rQ1VlTHdpVHo3TnlSMHdCYWZmUHVyVzVkaEJTQ2NPcUFGN0lhYnhVS3hmT2Y5SUFMcUhUWnYwSnp4UUVRMURmUA?oc=5
2026-09-21,BBRI,Bank Rakyat Indonesia,ok,22 Sep 13:32 WIB,investor.id,,"Denyut Baru BBRI, Peluang Cuan Mulai Diintip",https://news.google.com/rss/articles/CBMigwFBVV95cUxPUWxaXzIyTnJLNlc5QndrZThpdEdDMG5nQjl6MUE5RFpNTDNMeER1ZGJ1R2psbGlkVDVYVWQwNVdCNlRFVXhjd19qeXlHaUhwd2lPR0NZSkpLUndTRm9mamM2Uy1Wa2dZbEx5TUhxSDZkUU42ZXc0SWdpd1c3S0tkMWJrOA?oc=5
2026-09-21,BBRI,Bank Rakyat Indonesia,ok,22 Sep 13:03 WIB,investor.id,,"Saham BBRI Putar Arah, Harga Masih Bisa Mentok",https://news.google.com/rss/articles/CBMihgFBVV95cUxOd19PcXJyMVZCVy15dU1MSUFPNF9PLTNyaWZEb1Ywc2hTenp0WjUtSzFfYm1ObFVTNm1PQmxSdHdHY3d4TWRqMWg0OW9VSWZkYVdRS3JaVkNjMmZUbXZfLXo2QlBJNFJ3LXlMbUVoNU5kYUxwZmxEei1yZ1V4cGh4eU9yV0laUQ?oc=5
2026-09-21,BBRI,Bank Rakyat Indonesia,ok,22 Sep 13:01 WIB,Herald.ID,,"IHSG Tertekan 1,33 Persen, Saham BBRI hingga BYAN Jadi Pemberat Utama",https://news.google.com/rss/articles/CBMingFBVV95cUxPN1AzT3Q0VXZWTjlZWXBNMDhqT3VPbUZ1eG5BTEdNMDVZT0ZsQ3hValdBbEtxS0ozdXVlcmd1em9UdE1ROWNvX3NVenpLUHVqRVVUY0RRTldJTy0wYUFidEJyanJEdlIzdExnZkxNRi1scmpGZjhjT25ibHl2NFpjZkFOcmlnMGY5REtNSmxjZ2VPNFlzZUxscGFOeVVDQQ?oc=5
2026-09-21,BBRI,Bank Rakyat Indonesia,ok,22 Sep 11:05 WIB,Pintu,,Harga Saham BBRI Hari Ini 22 September 2026: Melemah ke Rp3.230,https://news.google.com/rss/articles/CBMigAFBVV95cUxOeVpRMnVUd1V2VWZZSWF3QVFlMzhKWXNaUFZjMjljVHZuUzNqcnhQUjFnZWpabWprbml3UzBVV3U3V2U0TlRqRE05OXVzT0hIVG1SNDVkU2dhRmViM3FmeFdvNWRWelpYRVBQQ3NYdGJ6bV9wd3d0LTF0MXlIYnVMOQ?oc=5
2026-09-21,BMRI,Bank Mandiri,ok,22 Sep 11:05 WIB,Pintu,,Harga Saham BMRI Hari Ini 22 September 2026: Stagnan di Rp4.200,https://news.google.com/rss/articles/CBMigAFBVV95cUxPb2FsZmQzVVFaZEhNaUQtMU1xMTlYdENMckh0VWRkbXN1aVR6dGRQTjJqOTVYMmpMVDNYR2M0Wk53a2pnZkU3dWtYdFJPd2xsTzhoelNNRTlIMWQ0V0diSC1KNHhrOENRY2YyaklrMkU5Y0VvRHVPcVdRM1hjcWVKRg?oc=5
2026-09-21,BMRI,Bank Mandiri,ok,22 Sep 09:15 WIB,investor.id,,"Kurs Dolar AS di BCA, Bank Mandiri, BRI & BNI Hari Ini, Selasa 22 September 2026",https://news.google.com/rss/articles/CBMirgFBVV95cUxQZ2d0WFhTOERpQkRXUEZ6ck4xS1pSZHFlSzJyM3FMYUxQa29ycm1UY0VVV3IzMk1kUllJZlVQY1V3OWROb3Ewd0EwQXprd2VjTE9FRkg5MC1Uem82dm83SFlaLXhucEcyMmxieW5qZ3dOTFczbnI0UmZQMWdRSEtENnY2TXA2VndhYURsdmJERVEwOUs0VkgxakhuUlZkclI0UjBURFFpSDVhOVAyWWc?oc=5
2026-09-21,BMRI,Bank Mandiri,ok,22 Sep 07:05 WIB,Stabilitas.id,,"IHSG Prapembukaan 22 September: Uji Demand Zone 6.460, Cek Rekomendasi Saham MEDC, BMRI, dan BBRI",https://news.google.com/rss/articles/CBMivAFBVV95cUxPVGZOZENNOHU4RGxFc3ZzaEJqUWhEaFh2MnhJaXljUHhFOVdUMklVelhkZFB5MF8zMkZobWVFYUY0eWEta2dnbndnaDVsOGZUQjdvdEZJQU40N013NnJuTm5ON1pJb3BZd0tLZHIzLXFOa0hFLWhXSkEzMTR2X2w2V2NDcUdUdzBnU0xITVBQbXl2MTA2TWVUSHhYVW1hekdlRUdJdWVoMUJHcFh0UVpELVg0QVh0RmswNTdZZQ?oc=5
2026-09-21,BMRI,Bank Mandiri,ok,22 Sep 06:00 WIB,Kabar Cirebon,,Jalan Lingkungan Desa Cisaat Diperbaiki melalui CSR Bank Mandiri,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPOF8yaVFxblc0RjYtRnFfN2ZyYWRReV9lb0lBY053UF9iN0pKUl9OLXdLRmFWTHk1c0ZIMkV0MTdxN01PaEpZbXZOLWV5dUswdjZWeTJhaW1RWWRKSWRmbkpYOGNUeldKa2p5c0I1MkktamxPbmVzTHJfeHJTYmNiczlRV0ZOU0p2UkR3R3ZVZFg5RVREUXZneVpBYW81UHVTZDd2ZTQ2dld1WWlQYlEtcDZMVnJWYS1xX1BiLTkyRFpGVHVOY3F3Yw?oc=5
